word,hiragana,meaning,romaji,score,used,day
仕様,しよう,"방법, 사양",shiyou_3,50,false,
情,じょう,"감정, 열정",jou_2,50,false,
生涯,しょうがい,일생,shougai_2,60,false,
上司,じょうし,우월한 사람,joushi,60,false,
正体,しょうたい,"자연스러운 모양, 그 사람의 진정한 색깔, 진정한 성격",shoutai,60,false,
照明,しょうめい,조명,shoumei_2,70,false,
女史,じょし,부인,joshi_2,50,false,
助詞,じょし,"(그램) 입자, 조사",joshi_3,50,false,
ショック,ショック,충격,shokku,50,false,
進行,しんこう,전진,shinkou_2,60,false,
新興,しんこう,"떠오르는, 발전하는, 출현하는",shinkou_3,50,false,
振興,しんこう,"승진, 격려",shinkou_4,50,false,
申告,しんこく,"보고, 진술",shinkoku_2,50,false,
真理,しんり,진실,shinri_2,60,false,
水洗,すいせん,홍조,suisen_2,50,false,
ストレス,ストレス,스트레스,sutoresu,50,false,
擦る,する,비비다,suru_3,50,false,
正規,せいき,"정기적인, 합법적인",seiki_2,50,false,
精巧,せいこう,"정교한, 섬세한, 절묘한",seikou_2,50,false,
精算,せいさん,"정확한 계산, 조정",seisan,50,false,
成年,せいねん,"대다수, 성인 연령",seinen_2,50,false,
声明,せいめい,"선언, 진술",seimei_2,50,false,
姓名,せいめい,이름,seimei_3,50,false,
生理,せいり,"생리, 월경",seiri_2,50,false,
節,せつ,"언제, 만약에, 부분, 절",setsu_2,60,false,
膳,ぜん,"(소) 테이블, 쟁반, 식사",zen_3,50,false,
禅,ぜん,선도),zen_4,50,false,
選挙,せんきょ,선거,senkyo,70,false,
先行,せんこう,"앞서가다, 먼저 가다",senkou_2,50,false,
選考,せんこう,"선발, 심사",senkou_3,60,false,
相,そう,"양상, 위상, 표정",sou,50,false,
沿う,そう,따라가다,sou_2,60,false,
添う,そう,"동행하다, 따르다",sou_3,60,false,
僧,そう,"수도사, 성직자",sou_4,50,false,
像,ぞう,"동상, 이미지",zou_2,50,false,
捜査,そうさ,"수색(특히 범죄 수사, 조사)",sousa_2,60,false,
操縦,そうじゅう,"관리, 통제, 조작",soujuu,50,false,
創造,そうぞう,창조,souzou_2,70,false,
隊,たい,"파티, 군대",tai_2,50,false,
退学,たいがく,학교를 자퇴하다,taigaku,50,false,
タイトル,タイトル,제목,taitoru,50,false,
ダウン,ダウン,아래에,daun,50,false,
高まる,たかまる,"일어나다, 성장하다, 마운트하다 (v.i.)",takamaru,70,false,
断つ,たつ,끊다,tatsu_3,50,false,
盾,たて,방패,tate,50,false,
例え,たとえ,"예, ～ 일지라도",tatoe_2,50,false,
チャイム,チャイム,차임,chaimu,50,false,
挑戦,ちょうせん,"도전, 저항",chousen,60,false,
治療,ちりょう,의료,chiryou,50,false,
対,つい,"한 쌍, 커플, 세트",tsui,60,false,
接ぐ,つぐ,"가입하다, 함께 조각하다, (뼈)를 설정하다, (나무를) 접붙이다",tsugu_3,50,false,
継ぐ,つぐ,성공하다 (사업이나 상속을 받는 사람,tsugu_4,50,false,
摘む,つむ,"뽑다, 따다, 손질하다",tsumu_2,50,false,
露,つゆ,이슬,tsuyu_2,50,false,
強まる,つよまる,"강해지다, 힘을 얻다",tsuyomaru,60,false,
強める,つよめる,"강화하다, 강조하다",tsuyomeru,60,false,
データ,データ,데이터,deeta,50,false,
デザイン,デザイン,설계,dezain,50,false,
デザート,デザート,디저트,dezaato,50,false,
転校,てんこう,학교를 바꾸다,tenkou_2,60,false,
伝言,でんごん,구두 메시지,dengon,60,false,
と,と,그리고,to,70,false,
問う,とう,질문하다,tou_3,50,false,
棟,とう,능선(지붕의,tou_4,50,false,
倒産,とうさん,"(기업)파산, 지급불능",tousan,50,false,
同士,どうし,"서로, 동료, 동지",doushi_2,60,false,
同志,どうし,"같은 마음, 동지, 같은 영혼",doushi_3,50,false,
当然,とうぜん,"분명한, 자연스러운",touzen,60,false,
動揺,どうよう,"혼란, 플러터 쇼크",douyou_3,60,false,
説く,とく,"설명하다, 옹호하다",toku_3,50,false,
綴じる,とじる,"묶다, 파일로 묶다",tojiru_2,50,false,
供,とも,"동행하는, 수행자, 동반자, 수행원",tomo_2,50,false,
並,なみ,"중간(예: 음식 제공량, 품질, 가격 등), 보통",nami_2,50,false,
慣らす,ならす,익숙해지다,narasu_2,50,false,
馴らす,ならす,길들이다,narasu_3,50,false,
難,なん,"어려움, 결점",nan,50,false,
音,ね,"소리, 메모",ne_3,60,false,
年鑑,ねんかん,연감,nenkan_2,50,false,
脳,のう,"뇌, 기억",nou_2,50,false,
臨む,のぞむ,"(기능을) 지켜보다, 직면하다, 참석하다",nozomu_2,50,false,
肺,はい,폐,hai_2,60,false,
～敗,はい,"손실, 패배에 대한 반격",hai_3,50,false,
映える,はえる,"빛나다, 매력적으로 보이다, 예쁘게 보이다",haeru_2,50,false,
諮る,はかる,"의논하다, 협의하다",hakaru_4,50,false,
図る,はかる,"음모를 꾸미다, 시도하다, 궁리하다, 설계하다, A를 B로 언급하다",hakaru_5,50,false,
生やす,はやす,"자라다, 재배하다, 수염을 기르다",hayasu,50,false,
班,はん,"그룹, 파티, 섹션(백만)",han,50,false,
判,はん,(종이나 책의) 크기,han_2,50,false,
版,はん,판,han_3,50,false,
碑,ひ,비문이 새겨진 비석,hi_2,50,false,
非行,ひこう,"비행, 위법 행위",hikou_2,50,false,
票,ひょう,"상표, 투표용지, 서명",hyou_2,60,false,
広まる,ひろまる,"퍼지다, 전파되다",hiromaru,50,false,
深める,ふかめる,"심화하다, 강화하다",fukameru,60,false,
福,ふく,행운,fuku_2,50,false,
振り,ふり,"스타일, 매너",furi_2,50,false,
経る,へる,"통과하다, 경과하다, 경험하다",heru_2,50,false,
保護,ほご,"배려, 보호, 피난처",hogo,60,false,
保障,ほしょう,"보증, 보안",hoshou_2,50,false,
補償,ほしょう,"보상, 배상",hoshou_3,50,false,
ほっと,ほっと,안도감을 느끼다,hotto,50,false,
前もって,まえもって,"미리, 이전에",maemotte,50,false,
膜,まく,"막, 필름",maku_5,50,false,
マスコミ,マスコミ,매스커뮤니케이션,masukomi,50,false,
股,また,"허벅지, 가랑이",mata,50,false,
末,まつ,끝,matsu_2,60,false,
マッサージ,マッサージ,마사지,massaaji,50,false,
見掛ける,みかける,"(우연히 보게 되다), 주목하다, 눈에 띄다",mikakeru,50,false,
捲る,めくる,"넘기다, 책의 페이지를 넘기다",mekuru,50,false,
メッセージ,メッセージ,메시지,messeeji,50,false,
野党,やとう,야당,yatou_2,60,false,
優,ゆう,"우월, 고급",yuu,50,false,
有機,ゆうき,본질적인,yuuki_2,50,false,
世,よ,"세계, 사회, 세대",yo_2,50,false,
良い,よい,좋아,yoi,50,false,
予想,よそう,"기대하다, 예상하다",yosou,60,false,
弱まる,よわまる,"약해지다, 쇠약해지다, 낙담하다",yowamaru,60,false,
弱める,よわめる,약화시키다,yowameru,60,false,
ラベル,ラベル,상표,raberu,50,false,
ルール,ルール,규칙,ruuru,50,false,
枠,わく,"프레임, 슬라이드",waku_2,50,false,
表示,ひょうじ,"디스플레이, 표시",hyouji,60,false,
