word,hiragana,meaning,romaji,score,used,day
論理,ろんり,논리,ronri,60,false,
惑星,わくせい,행성,wakusei,50,false,
技,わざ,"예술, 기술",waza,50,false,
わざわざ,わざわざ,"to take the Trouble (to do), 우연히보다는 특별히 어떤 일을 하다",wazawaza,50,false,
煩わしい,わずらわしい,"부담스러운, 귀찮은, 복잡한",wazurawashii,50,false,
渡り鳥,わたりどり,"철새, 통행하는 새",wataridori,50,false,
ワット,ワット,와트,watto,50,false,
詫び,わび,사과,wabi,50,false,
和文,わぶん,"일본어 텍스트, 일본어 문장",wabun,50,false,
藁,わら,빨대,wara,50,false,
～割,～わり,～ 퍼센트,～wari,60,false,
割当,わりあて,"할당, 할당량",wariate,50,false,
割込む,わりこむ,"끼어들다, 방해하다",warikomu,50,false,
悪者,わるもの,"나쁜 놈, 악당",warumono,60,false,
我,われ,"나, 자기 자신, 자아",ware,50,false,
捗る,はかどる,"진전을 이루다, (일을) 바로 앞으로 나아가다, 전진하다",hakadoru,50,false,
はかない,はかない,"단명한, 일시적인",hakanai,50,false,
ばかばかしい,ばかばかしい,멍청한,bakabakashii,50,false,
破棄,はき,"철회, 무효화, 파기(예: 조약)",haki,50,false,
剥ぐ,はぐ,"떼어내다, 벗겨내다",hagu,50,false,
迫害,はくがい,박해,hakugai,50,false,
薄弱,はくじゃく,나약함,hakujaku,50,false,
白状,はくじょう,고백,hakujou,60,false,
漠然,ばくぜん,모호한,bakuzen,50,false,
爆弾,ばくだん,폭탄,bakudan,60,false,
爆破,ばくは,"폭파하다, 폭발하다",bakuha,50,false,
暴露,ばくろ,폭로,bakuro,50,false,
励ます,はげます,"격려하다, 응원하다, (목소리를) 높이다",hagemasu,50,false,
励む,はげむ,"열심이다, 노력하다",hagemu,50,false,
剥げる,はげる,"벗겨지다, 닳아 없어지다, 퇴색하다, 변색되다",hageru,50,false,
化ける,ばける,"위장하다, ～의 형태를 취하다",bakeru,50,false,
派遣,はけん,"파견하다, 보내다",haken,60,false,
恥,はじ,"수치심, 당혹감",haji,60,false,
弾く,はじく,"연주하다 (피아노, 기타)",hajiku,60,false,
パジャマ,パジャマ,파자마,pajama,50,false,
恥じらう,はじらう,"부끄러워하다, 수줍어하다, 얼굴이 붉어지다",hajirau,50,false,
恥じる,はじる,부끄러움을 느끼다,hajiru,50,false,
橋渡し,はしわたし,"교량 건설', 조정",hashiwatashi,50,false,
弾む,はずむ,"튀다, 격려하다, 과시하다",hazumu,50,false,
破損,はそん,손상,hason,50,false,
叩く,はたく,"때리다, 박수치다, 먼지를 털다",hataku,60,false,
裸足,はだし,맨발,hadashi,50,false,
果たす,はたす,"완수하다, 성취하다, 수행하다, 달성하다",hatasu,70,false,
蜂蜜,はちみつ,꿀,hachimitsu,60,false,
パチンコ,パチンコ,파칭코(일본 핀볼),pachinko,50,false,
罰,ばつ,형벌,batsu,50,false,
発育,はついく,"(육체적) 성장, 발달",hatsuiku,50,false,
発芽,はつが,발아,hatsuga,50,false,
発掘,はっくつ,"발굴, 발견(예: 새로운 재능)",hakkutsu,50,false,
発言,はつげん,"발화, 연설, 제안",hatsugen,70,false,
バッジ,バッジ,배지,bajji,50,false,
発生,はっせい,발생,hassei,70,false,
仕立てる,したてる,"맞춤화하다, 만들다, 준비하다",shitateru,50,false,
下取り,したどり,"트레이드 인, 부품 교환",shitadori,50,false,
下火,したび,"약해지고, 쇠퇴하고",shitabi,50,false,
実,じつ,"과일, 좋은 결과",jitsu,60,false,
実家,じっか,(부모님의) 집,jikka,60,false,
失格,しっかく,"실격, 탈락, 무능력(법적)",shikkaku,50,false,
質疑,しつぎ,질문,shitsugi,50,false,
失脚,しっきゃく,"지위를 잃다, 쓰러지다, 넘어지다",shikkyaku,50,false,
実業家,じつぎょうか,"산업가, 사업가",jitsugyouka,50,false,
シック,シック,우아한,shikku,50,false,
じっくり,じっくり,"일부러, 조심스럽게",jikkuri,50,false,
躾,しつけ,"규율, 훈련",shitsuke,50,false,
躾ける,しつける,"훈계하다, 매너를 가르치다",shitsukeru,50,false,
実践,じっせん,"연습하다, 실천하다",jissen,70,false,
質素,しっそ,"단순함, 겸손함, 검소함",shisso,60,false,
実態,じったい,"진실, 사실",jittai,50,false,
失調,しっちょう,"조화의 부족, 불균형",shitchou,50,false,
嫉妬,しっと,질투,shitto,60,false,
実費,じっぴ,"실비, 원가",jippi,50,false,
指摘,してき,"지적하다, 식별하다",shiteki,70,false,
自転,じてん,"회전, 스핀",jiten,50,false,
助動詞,じょどうし,조동사,jodoushi,50,false,
淑やか,しとやか,우아한,shitoyaka,50,false,
萎びる,しなびる,"오그라들다, 퇴색하다",shinabiru,50,false,
シナリオ,シナリオ,대본,shinario,50,false,
しなやか,しなやか,"유연한, 탄력 있는",shinayaka,50,false,
屎尿,しにょう,인간 쓰레기,shinyou,50,false,
地主,じぬし,주인,jinushi,50,false,
凌ぐ,しのぐ,"능가하다, 견디다",shinogu,50,false,
芝,しば,잔디,shiba,50,false,
始発,しはつ,첫 번째 열차,shihatsu,60,false,
耳鼻科,じびか,이비인후과,jibika,50,false,
私物,しぶつ,"사유 재산, 개인 소지품",shibutsu,50,false,
しぶとい,しぶとい,"끈기 있는, 완고한",shibutoi,50,false,
司法,しほう,정의의 행정,shihou,50,false,
始末,しまつ,"처분, 나중에 청소하기",shimatsu,50,false,
染みる,しみる,"담그다, 내뚫다",shimiru,50,false,
使命,しめい,"임무, 심부름, 메시지",shimei,70,false,
地元,じもと,현지의,jimoto,70,false,
視野,しや,"시야, 전망",shiya,70,false,
弱,じゃく,"섬세한, 유연한",jaku,50,false,
社交,しゃこう,사회생활,shakou,50,false,
ジャズ,ジャズ,재즈,jazu,50,false,
謝絶,しゃぜつ,거절,shazetsu,50,false,
社宅,しゃたく,회사 소유의 집,shataku,50,false,
若干,じゃっかん,"일부, 소수, 수",jakkan,50,false,
三味線,しゃみせん,3현 일본 기타,shamisen,50,false,
斜面,しゃめん,경사면,shamen,50,false,
砂利,じゃり,"자갈, 밸러스트",jari,50,false,
洒落る,しゃれる,"농담을 하고, 말로 장난을 친다. 세련된",shareru,50,false,
ジャンパー,ジャンパー,"재킷, 점퍼",janpaa,50,false,
ジャンプ,ジャンプ,도약,janpu,50,false,
ジャンボ,ジャンボ,거대한 것,janbo,50,false,
ジャンル,ジャンル,장르,janru,50,false,
主,しゅ,"주인, 신",shu,50,false,
種,しゅ,"씨앗, 다양성",shu_2,60,false,
私有,しゆう,개인 소유권,shiyuu,50,false,
～宗,～しゅう,분파,～shuu,50,false,
収益,しゅうえき,"수입, 수익금, 수익",shuueki,60,false,
修学,しゅうがく,학습,shuugaku,50,false,
周期,しゅうき,"주기, 기간",shuuki,50,false,
衆議院,しゅうぎいん,하원,shuugiin,50,false,
就業,しゅうぎょう,"취업, 일을 시작하다",shuugyou,50,false,
従業員,じゅうぎょういん,"직원, 노동자",juugyouin,60,false,
集計,しゅうけい,"합산, 집계",shuukei,50,false,
襲撃,しゅうげき,"공격하다, 돌격하다, 급습하다",shuugeki,50,false,
収支,しゅうし,수입과 지출,shuushi,50,false,
終始,しゅうし,"처음부터 끝까지, 일관되게(ly)",shuushi_2,50,false,
修士,しゅうし,석사 학위 프로그램,shuushi_3,50,false,
従事,じゅうじ,"참여하다, 추구하다, 따르다",juuji,50,false,
終日,しゅうじつ,하루 종일,shuujitsu,50,false,
充実,じゅうじつ,"충만함, 완벽함",juujitsu,60,false,
収集,しゅうしゅう,모으다,shuushuu,70,false,
十字路,じゅうじろ,교차로,juujiro,50,false,
執着,しゅうじゃく,"부착, 접착, 끈기",shuujaku,50,false,
執着,しゅうちゃく,"부착, 접착, 끈기",shuuchaku,50,false,
柔軟,じゅうなん,유연한,juunan,70,false,
重複,じゅうふく,"중복, 반복",juufuku,50,false,
収容,しゅうよう,"숙소, 좌석, 보관",shuuyou,50,false,
従来,じゅうらい,"지금까지, 지금까지 전통적인",juurai,50,false,
守衛,しゅえい,"경비원, 문지기",shuei,60,false,
主演,しゅえん,주연,shuen,50,false,
主観,しゅかん,"주관, 주체, 자아",shukan,60,false,
修行,しゅぎょう,"지식 추구, 훈련, 수행",shugyou,50,false,
塾,じゅく,방과후 (학원) 학교,juku,60,false,
祝賀,しゅくが,축하,shukuga,50,false,
宿命,しゅくめい,"운명, 숙명, 예정",shukumei,50,false,
手芸,しゅげい,수공예품,shugei,50,false,
主権,しゅけん,주권,shuken,50,false,
主催,しゅさい,"조직, 후원, 주최",shusai,60,false,
取材,しゅざい,"적용 범위, 데이터 수집",shuzai,60,false,
趣旨,しゅし,"객체, 의미",shushi,50,false,
種々,しゅじゅ,다양성,shuju,50,false,
主食,しゅしょく,상식,shushoku,50,false,
主人公,しゅじんこう,주역,shujinkou,60,false,
主体,しゅたい,"주제, 주요 구성요소",shutai,60,false,
主題,しゅだい,"주제, 모티브",shudai,50,false,
出演,しゅつえん,"주연, 무대출연",shutsuen,60,false,
出血,しゅっけつ,출혈,shukketsu,50,false,
出現,しゅつげん,"등장, 도착",shutsugen,50,false,
出産,しゅっさん,출산,shussan,50,false,
出社,しゅっしゃ,일하러 오다,shussha,60,false,
出生,しゅっしょう,출생,shusshou,50,false,
出生,しゅっせい,출생,shussei,50,false,
微量,びりょう,극소량,biryou,50,false,
昼飯,ひるめし,점심 (정오 식사),hirumeshi,50,false,
比例,ひれい,비율,hirei,60,false,
疲労,ひろう,"피로, 권태",hirou,60,false,
敏感,びんかん,"감수성, 민감성, 민감한 (～에)",binkan,70,false,
貧困,ひんこん,"가난, 결핍",hinkon,60,false,
品質,ひんしつ,품질,hinshitsu,60,false,
貧弱,ひんじゃく,"가난한, 빈약한, 실체가 없는",hinjaku,50,false,
品種,ひんしゅ,"품종, 유형, 다양성",hinshu,50,false,
ヒント,ヒント,힌트,hinto,50,false,
頻繁,ひんぱん,빈도,hinpan,60,false,
貧乏,びんぼう,"빈곤, 궁핍한, 가난한",binbou,60,false,
ファイト,ファイト,싸움,faito,50,false,
ファイル,ファイル,"파일, 포트폴리오",fairu,50,false,
ファン,ファン,팬,fan,50,false,
不意,ふい,"갑작스러운, 예상치 못한",fui,50,false,
フィルタ,フィルタ,필터,firuta,50,false,
封,ふう,밀봉하다,fuu,50,false,
封鎖,ふうさ,"봉쇄, 동결(자금)",fuusa,60,false,
風車,ふうしゃ,풍차 비슷한 것,fuusha,50,false,
風習,ふうしゅう,관습,fuushuu,50,false,
風俗,ふうぞく,"매너, 관습, 성산업",fuuzoku,50,false,
ブーツ,ブーツ,부츠,buutsu,50,false,
風土,ふうど,"자연의 특징, 기후",fuudo,50,false,
ブーム,ブーム,팔,buumu,50,false,
フォーム,フォーム,"거품, 형태",foomu,50,false,
部下,ぶか,부하,buka,70,false,
不可欠,ふかけつ,"필수불가결한, 필수적인",fukaketsu,70,false,
ぶかぶか,ぶかぶか,"너무 크다, 헐렁하다",bukabuka,50,false,
不吉,ふきつ,"불길한, 불길한 징조",fukitsu,50,false,
不況,ふきょう,"경기침체, 불황, 슬럼프",fukyou,50,false,
布巾,ふきん,접시 천,fukin,50,false,
複合,ふくごう,"복합적인, 복잡한",fukugou,50,false,
福祉,ふくし,"복지, 웰빙",fukushi,60,false,
覆面,ふくめん,"가면, 베일, 변장",fukumen,50,false,
膨れる,ふくれる,"(부풀어오르다) 부풀어오르다, 부풀어오르다",fukureru,50,false,
不景気,ふけいき,"사업 불황, 어려운 시기, 우울증",fukeiki,50,false,
耽る,ふける,몰입하다,fukeru,50,false,
老ける,ふける,나이가 들다,fukeru_2,50,false,
富豪,ふごう,"부자, 백만장자",fugou,50,false,
布告,ふこく,"칙령, 조례, 선포",fukoku,50,false,
ブザー,ブザー,부저,buzaa,50,false,
負債,ふさい,부채,fusai,50,false,
不在,ふざい,결석,fuzai,50,false,
ふさわしい,ふさわしい,적절한,fusawashii,50,false,
不順,ふじゅん,"불규칙성, 계절에 맞지 않음",fujun,50,false,
負傷,ふしょう,"부상, 상처",fushou,60,false,
侮辱,ぶじょく,"모욕, 경멸",bujoku,60,false,
不審,ふしん,"의심스러운, 의혹, 불신앙",fushin,50,false,
不振,ふしん,"둔함, 침체",fushin_2,50,false,
武装,ぶそう,"무기, 군비, 무장하다",busou,60,false,
札,ふだ,"토큰, 라벨, 티켓, 카드, 매력, 부적",fuda,60,false,
負担,ふたん,"부담, 짐",futan,70,false,
不調,ふちょう,"나쁜 상태, 혼란, 슬럼프",fuchou,60,false,
復活,ふっかつ,"부흥(예: 뮤지컬), 복원",fukkatsu,50,false,
物議,ぶつぎ,공개 토론 (비판),butsugi,50,false,
復旧,ふっきゅう,회복,fukkyuu,50,false,
復興,ふっこう,"부흥, 르네상스, 재건",fukkou,50,false,
物資,ぶっし,"물품, 재료",busshi,60,false,
仏像,ぶつぞう,불상(동상),butsuzou,50,false,
物体,ぶったい,물체,buttai,50,false,
沸騰,ふっとう,"끓는 것, 끓어오르는 것",futtou,60,false,
不当,ふとう,"불공정, 부적절, 불공평",futou,60,false,
不動産,ふどうさん,부동산,fudousan,70,false,
無難,ぶなん,"안전, 보안",bunan,50,false,
赴任,ふにん,(계속해서) 새로운 약속,funin,50,false,
腐敗,ふはい,"부패, 타락",fuhai,60,false,
不評,ふひょう,"나쁜 평판, 불명예, 인기 없음",fuhyou,50,false,
不服,ふふく,"불만, 반대",fufuku,50,false,
普遍,ふへん,"보편성, 편재성",fuhen,50,false,
踏まえる,ふまえる,"～에 근거를 두고 있다, 유래를 갖고 있다",fumaeru,50,false,
踏み込む,ふみこむ,"(다른 사람의 영역에 들어가다, 침입하다, 침입하다)",fumikomu,50,false,
不明,ふめい,"알 수 없는, 모호한",fumei,60,false,
部門,ぶもん,"학급, 그룹, 카테고리, 부서, 분야, 지점",bumon,50,false,
扶養,ふよう,"지원, 유지 보수",fuyou,50,false,
ふらふら,ふらふら,"발이 불안정하다, 비틀거리다, 현기증이 난다",furafura,50,false,
ぶらぶら,ぶらぶら,"무겁게 매달리다, 이리저리 흔들리다, 한가롭게 거닐다",burabura,50,false,
振り返る,ふりかえる,"머리를 돌리다, 돌아서다, 뒤를 돌아보다",furikaeru,50,false,
振り出し,ふりだし,"시작, 시작점, 도면 또는 발행(초안)",furidashi,50,false,
不良,ふりょう,"불량, 실패",furyou,50,false,
浮力,ふりょく,부력,furyoku,50,false,
武力,ぶりょく,"무력, 군사력, 검, 힘",buryoku,50,false,
ブル,ブル,황소,buru,50,false,
震わせる,ふるわせる,"흔들리다, 떨다",furuwaseru,50,false,
無礼,ぶれい,무례한,burei,60,false,
付録,ふろく,"부록, 보충자료",furoku,50,false,
フロント,フロント,앞쪽,furonto,50,false,
憤慨,ふんがい,분노,fungai,50,false,
文化財,ぶんかざい,문화재,bunkazai,50,false,
分業,ぶんぎょう,"분업, 전문화, 조립 라인 생산",bungyou,50,false,
文語,ぶんご,"문자언어, 문학언어",bungo,50,false,
分散,ぶんさん,"분산, 분산(통계)",bunsan,60,false,
分子,ぶんし,분자,bunshi,50,false,
紛失,ふんしつ,뭔가를 잃고,funshitsu,50,false,
噴出,ふんしゅつ,분출하다,funshutsu,50,false,
文書,ぶんしょ,"문서, 글쓰기",bunsho,60,false,
紛争,ふんそう,"분쟁, 말썽, 다툼",funsou,60,false,
ふんだん,ふんだん,"풍부한, 호화로운",fundan,50,false,
分担,ぶんたん,"할당, 공유",buntan,60,false,
奮闘,ふんとう,"힘든 투쟁, 분투",funtou,50,false,
分配,ぶんぱい,나누기,bunpai,70,false,
分母,ぶんぼ,분모,bunbo,50,false,
粉末,ふんまつ,미세 분말,funmatsu,50,false,
分離,ぶんり,분리,bunri,50,false,
分裂,ぶんれつ,"분열, 헤어지다",bunretsu,50,false,
ペア,ペア,"쌍, 배",pea,50,false,
兵器,へいき,"무기, 조례",heiki,60,false,
閉口,へいこう,입 다물다,heikou,50,false,
閉鎖,へいさ,폐쇄하다,heisa,60,false,
兵士,へいし,군인,heishi,60,false,
平常,へいじょう,보통,heijou,50,false,
平方,へいほう,"정사각형(예: 미터, 정사각형)",heihou,50,false,
並列,へいれつ,"배열, 평행, 나란히",heiretsu,50,false,
ベース,ベース,베이스,beesu,50,false,
辟易,へきえき,"움츠러들다, ​​움츠러들다, ​​굴복하다, 겁을 먹다",hekieki,50,false,
ぺこぺこ,ぺこぺこ,"새끼야, 많이 배고프다",pekopeko,50,false,
ベスト,ベスト,"최상의, 조끼",besuto,50,false,
ベストセラー,ベストセラー,베스트셀러,besutoseraa,50,false,
隔たる,へだたる,멀어지다,hedataru,50,false,
縁,へり,가장자리,heri,60,false,
へりくだる,へりくだる,자신을 비하하고 듣는 사람을 칭찬하는 것,herikudaru,50,false,
弁解,べんかい,"설명, 정당화, 변명",benkai,60,false,
変革,へんかく,"변화, 개혁(the) 개혁",henkaku,60,false,
返還,へんかん,"반환, 복원",henkan,50,false,
便宜,べんぎ,"편리함, 숙소",bengi,50,false,
偏見,へんけん,"편견, 좁은 시야",henken,60,false,
弁護,べんご,"변호, 탄원",bengo,60,false,
返済,へんさい,반환,hensai,50,false,
弁償,べんしょう,"보상, 배상, 상환",benshou,50,false,
変遷,へんせん,"변화, 전이, 우여곡절",hensen,50,false,
返答,へんとう,회신하다,hentou,60,false,
変動,へんどう,"변화, 변동",hendou,60,false,
弁論,べんろん,"토론, 논쟁",benron,50,false,
穂,ほ,"귀(식물의), 머리(식물의)",ho,50,false,
保育,ほいく,"간호, 양육",hoiku,50,false,
ボイコット,ボイコット,보이콧,boikotto,50,false,
ポイント,ポイント,가리키다,pointo,50,false,
法案,ほうあん,법안(법률),houan,50,false,
防衛,ぼうえい,"방어, 보호, 자기 방어",bouei,60,false,
防火,ぼうか,"화재 예방, 소방, 방화",bouka,50,false,
崩壊,ほうかい,"붕괴, 부패(물리), 부서지다",houkai,60,false,
妨害,ぼうがい,"교란, 방해, 간섭",bougai,50,false,
法学,ほうがく,법학,hougaku,50,false,
封建,ほうけん,봉건주의적인,houken,50,false,
豊作,ほうさく,"풍성한 수확, 풍작",housaku,50,false,
方策,ほうさく,"계획, 정책",housaku_2,60,false,
奉仕,ほうし,"출석, 봉사",houshi,50,false,
方式,ほうしき,"형태, 방법, 시스템",houshiki,50,false,
放射,ほうしゃ,"방사선, 방출",housha,50,false,
放射能,ほうしゃのう,방사능,houshanou,50,false,
報酬,ほうしゅう,"보상, 보수",houshuu,60,false,
放出,ほうしゅつ,방출하다,houshutsu,50,false,
報じる,ほうじる,"알리다, 보고하다",houjiru,50,false,
報ずる,ほうずる,"알리다, 보고하다",houzuru,50,false,
紡績,ぼうせき,제사,bouseki,50,false,
呆然,ぼうぜん,"어이가 없는, 놀라움에 압도된",bouzen,50,false,
放置,ほうち,"그대로 두다, 방치하다",houchi,50,false,
膨張,ぼうちょう,"팽창, 증가",bouchou,60,false,
法廷,ほうてい,법정,houtei,60,false,
報道,ほうどう,"취재, 보고",houdou,60,false,
冒頭,ぼうとう,시작,boutou,50,false,
暴動,ぼうどう,"반란, 폭동, 봉기",boudou,50,false,
褒美,ほうび,"보상, 상",houbi,50,false,
暴風,ぼうふう,"폭풍, 강풍",boufuu,50,false,
葬る,ほうむる,매장하다,houmuru,50,false,
放り込む,ほうりこむ,에 던져,hourikomu,50,false,
放り出す,ほうりだす,"버리다, 포기하다",houridasu,50,false,
暴力,ぼうりょく,폭행,bouryoku,60,false,
飽和,ほうわ,포화,houwa,50,false,
ホース,ホース,호스,hoosu,50,false,
ポーズ,ポーズ,정지시키다,poozu,50,false,
ホール,ホール,"홀, 구멍",hooru,50,false,
保温,ほおん,"보온, 단열",hoon,50,false,
捕獲,ほかく,"체포, 압수",hokaku,50,false,
保管,ほかん,보관,hokan,50,false,
補給,ほきゅう,"공급하다, 보충하다",hokyuu,50,false,
補強,ほきょう,보강,hokyou,50,false,
募金,ぼきん,"모금, 자금 모으기",bokin,60,false,
牧師,ぼくし,"목사, 성직자",bokushi,50,false,
捕鯨,ほげい,구타,hogei,50,false,
惚ける,ぼける,"노쇠해지다, 퇴색하다",bokeru,50,false,
保険,ほけん,"보험, 보증",hoken,60,false,
母校,ぼこう,모교,bokou,50,false,
母国,ぼこく,자신의 고국,bokoku,50,false,
誇る,ほこる,"자랑하다, 자랑스러워하다",hokoru,50,false,
綻びる,ほころびる,"솔기가 찢어지다, 활짝 웃다",hokorobiru,50,false,
干し～,ほし～,건조 ～,hoshi～,50,false,
ポジション,ポジション,위치,pojishon,50,false,
干し物,ほしもの,건조세탁(옷,hoshimono,50,false,
保守,ほしゅ,"보수적인, 유지하는",hoshu,60,false,
補充,ほじゅう,보충하다,hojuu,50,false,
補助,ほじょ,"지원, 보조",hojo,60,false,
舗装,ほそう,"포장 도로, 노면",hosou,60,false,
補足,ほそく,"보충하다, 보완하다",hosoku,60,false,
墓地,ぼち,묘지,bochi,50,false,
発作,ほっさ,"맞다, 공격하다",hossa,50,false,
没収,ぼっしゅう,몰수,bosshuu,50,false,
発足,ほっそく,"시작, 취임식",hossoku,50,false,
ポット,ポット,냄비,potto,50,false,
ほっぺた,ほっぺた,볼,hoppeta,50,false,
ぼつぼつ,ぼつぼつ,점점 여기저기 얼룩이,botsubotsu,50,false,
没落,ぼつらく,"파멸, 넘어지다, 무너지다",botsuraku,50,false,
解ける,ほどける,"풀리다, 헤어지다",hodokeru,60,false,
施す,ほどこす,"주다, 지휘하다, 수행하다",hodokosu,60,false,
ほとり,ほとり,"호수 부근, 강",hotori,50,false,
ぼやく,ぼやく,"투덜거리다, 불평하다",boyaku,50,false,
ぼやける,ぼやける,"희미해지다, 흐릿해지다",boyakeru,50,false,
保養,ほよう,"건강 유지, 회복, 휴양",hoyou,50,false,
捕虜,ほりょ,전쟁 포로,horyo,50,false,
ボルト,ボルト,볼트,boruto,50,false,
滅びる,ほろびる,"망하다, 멸망하다",horobiru,50,false,
滅ぼす,ほろぼす,"파멸시키다, 전복시키다",horobosu,50,false,
本格,ほんかく,"타당성, 본격적인",honkaku,60,false,
本館,ほんかん,본관,honkan,50,false,
本気,ほんき,"진지함, 진실, 신성함",honki,60,false,
本国,ほんごく,자기 나라,hongoku,50,false,
本質,ほんしつ,"본질, 진정한 본성, 현실",honshitsu,60,false,
本体,ほんたい,"물질, 몸, 트렁크",hontai,50,false,
本音,ほんね,"(그의) 진짜 의도, 동기",honne,50,false,
本能,ほんのう,본능,honnou,60,false,
本場,ほんば,"집, 가장 좋은 장소, 정품",honba,50,false,
ポンプ,ポンプ,펌프,ponpu,50,false,
本文,ほんぶん,"본문(문서), 본문(편지)",honbun,50,false,
本名,ほんみょう,실명,honmyou,50,false,
マーク,マーク,표시,maaku,50,false,
マイ～,マイ～,"내 ～, 자기 자신의 ～",mai～,50,false,
マイクロフォン,マイクロフォン,마이크로폰,maikurofon,50,false,
埋蔵,まいぞう,"매장된 재산, 보물창고",maizou,50,false,
舞う,まう,"춤추다, 펄럭이다, 회전하다",mau,50,false,
真上,まうえ,"바로 위, 바로 머리 위",maue,50,false,
前売,まえうり,"예매, 예약",maeuri,50,false,
前置き,まえおき,"머리말, 소개",maeoki,50,false,
任す,まかす,"사람에게 맡기다, 맡기다",makasu,50,false,
負かす,まかす,패배하다,makasu_2,50,false,
賄う,まかなう,"식사를 제공하다, 지불하다",makanau,50,false,
紛らわしい,まぎらわしい,"혼란스러운, 오해의 소지가 있는, 모호한",magirawashii,50,false,
紛れる,まぎれる,"방향을 바꾸다, 빠져들다",magireru,50,false,
真心,まごころ,"성실, 헌신",magokoro,50,false,
まごつく,まごつく,당황하다,magotsuku,50,false,
誠,まこと,"진실, 믿음, 충실함",makoto,50,false,
誠に,まことに,"정말, 정말 (매우 정중하게), 절대적으로",makotoni,50,false,
まさしく,まさしく,"확실히, 의심의 여지 없이, 분명히",masashiku,50,false,
勝る,まさる,"뛰어나다, 능가하다, 경쟁 상대보다 앞서다",masaru,50,false,
～増し,～まし,～ 증가,～mashi,50,false,
交える,まじえる,"섞다, 대화하다, 교차시키다 (칼)",majieru,50,false,
真下,ました,바로 아래,mashita,50,false,
まして,まして,"더욱, 더욱 적게 (부정 동사 포함), 말할 것도 없이",mashite,50,false,
交わる,まじわる,"교차하다, 섞이다",majiwaru,50,false,
麻酔,ますい,마취,masui,50,false,
またがる (うまを～),またがる (うまを～),걸터앉다,matagaru_(umawo～),50,false,
待ち合わせ,まちあわせ,약속,machiawase,50,false,
待ち遠しい,まちどおしい,기대하고 있다,machidooshii,50,false,
待ち望む,まちのぞむ,애타게 기다리다,machinozomu,50,false,
まちまち,まちまち,"다양하다, 다르다",machimachi,50,false,
末期,まっき,"임종, 사망 시간",makki,50,false,
真っ二つ,まっぷたつ,두 개의 동일한 부분으로,mapputatsu,50,false,
まと,まと,"표시, 목표",mato,50,false,
纏まり,まとまり,"결론, 해결, 일관성",matomari,50,false,
纏め,まとめ,"해결, 결론",matome,50,false,
免れる,まぬがれる,"～로부터 벗어나다, 면제되다",manugareru,50,false,
招き,まねき,초대,maneki,50,false,
瞬き,まばたき,"윙크하다, 반짝반짝 (별의), 깜박임 (빛의)",mabataki,50,false,
麻痺,まひ,마비,mahi,50,false,
～まみれ,～まみれ,"(에 의해, 안으로) ～으로 덮여있다",～mamire,60,false,
眉,まゆ,눈썹,mayu,50,false,
鞠,まり,공,mari,50,false,
丸ごと,まるごと,"전체적으로, 전적으로",marugoto,50,false,
まるっきり,まるっきり,"완전히, 완벽하게, 마치 마치",marukkiri,60,false,
丸々,まるまる,완전히,marumaru,50,false,
丸める,まるめる,"둥글게 만들다, 말아 올리다",marumeru,50,false,
満月,まんげつ,만월,mangetsu,50,false,
満場,まんじょう,"만장일치, 전체 청중",manjou,50,false,
真ん前,まんまえ,"코 바로 앞, 코 아래",manmae,50,false,
真ん丸い,まんまるい,완벽하게 원형,manmarui,50,false,
真ん円い,まんまるい,완벽하게 둥글다,manmarui_2,50,false,
～味,～み,～캐스트(미각),～mi,60,false,
見合い,みあい,정식 결혼 인터뷰,miai,50,false,
見合わせる,みあわせる,"시선을 교환하다, 연기하다",miawaseru,50,false,
見落とす,みおとす,"간과하다, 눈치채지 못하다",miotosu,50,false,
未開,みかい,"미개한 땅, 낙후된 지역",mikai,50,false,
味覚,みかく,미각,mikaku,50,false,
幹,みき,(나무) 줄기,miki,50,false,
見苦しい,みぐるしい,"보기 흉한, 추악한",migurushii,50,false,
見込み,みこみ,"전망, 기대, 희망",mikomi,50,false,
未婚,みこん,미혼,mikon,50,false,
未熟,みじゅく,"경험이 없는, 미숙한, 미성숙한",mijuku,50,false,
微塵,みじん,"입자, 원자",mijin,50,false,
水気,みずけ,습기,mizuke,50,false,
ミスプリント,ミスプリント,오식,misupurinto,50,false,
みすぼらしい,みすぼらしい,초라한,misuborashii,50,false,
ミセス,ミセス,부인,misesu,50,false,
見せびらかす,みせびらかす,"뽐내다, 과시하다",misebirakasu,50,false,
見せ物,みせもの,"쇼, 전시회",misemono,50,false,
溝,みぞ,"도랑, 하수구, 홈통, 간격",mizo,60,false,
満たす,みたす,"만족시키다, 채우다, 성취하다",mitasu,70,false,
乱す,みだす,"혼란시키다, 어지럽히다",midasu,50,false,
乱れる,みだれる,"당황하다, 어지러워지다",midareru,60,false,
未知,みち,아직 알려지지 않음,michi,60,false,
身近,みぢか,"자신에게 가까운, 가까운, 친숙한",mijika,70,false,
導く,みちびく,"안내하다, 보여주다",michibiku,60,false,
密集,みっしゅう,"군중, 밀집된 형성, 밀집된",misshuu,50,false,
密接,みっせつ,"연결된, 가까운, 친밀한",missetsu,60,false,
密度,みつど,밀도,mitsudo,50,false,
見積もり,みつもり,견적,mitsumori,50,false,
未定,みてい,"아직 수정되지 않은, 결정되지 않은, 보류 중인",mitei,50,false,
見通し,みとおし,"원근감, 탁 트인 시야, 전망",mitooshi,60,false,
見なす,みなす,～로 간주하다,minasu,50,false,
